,종목코드,종목명,시장구분,업종명,시가총액
0,095570,AJ네트웍스,KOSPI,서비스업,233877363525.0
1,006840,AK홀딩스,KOSPI,기타금융,384841647050.0
2,027410,BGF,KOSPI,기타금융,723618939960.0
3,282330,BGF리테일,KOSPI,유통업,2799992772000.0
4,138930,BNK금융지주,KOSPI,기타금융,2200062910500.0
5,001460,BYC,KOSPI,섬유의복,239539852500.0
6,001465,BYC우,KOSPI,섬유의복,35107755000.0
7,001040,CJ,KOSPI,기타금융,2713460814000.0
8,079160,CJ CGV,KOSPI,서비스업,945945000000.0
9,00104K,CJ4우(전환),KOSPI,기타금융,314029841600.0
10,000120,CJ대한통운,KOSPI,운수창고업,4060597232000.0
11,011150,CJ씨푸드,KOSPI,음식료품,185043480950.0
12,011155,CJ씨푸드1우,KOSPI,음식료품,7460000000.0
13,001045,CJ우,KOSPI,기타금융,131092934000.0
14,097950,CJ제일제당,KOSPI,음식료품,6322758120000.0
15,097955,CJ제일제당 우,KOSPI,음식료품,253539703000.0
16,000590,CS홀딩스,KOSPI,기타금융,80929188200.0
17,012030,DB,KOSPI,서비스업,187091757690.0
18,016610,DB금융투자,KOSPI,증권,283541878520.0
19,005830,DB손해보험,KOSPI,보험,3263880000000.0
20,000990,DB하이텍,KOSPI,전기전자,2473001351600.0
21,000995,DB하이텍1우,KOSPI,전기전자,12354760000.0
22,139130,DGB금융지주,KOSPI,기타금융,1378538538950.0
23,001530,DI동일,KOSPI,유통업,421619139000.0
24,000210,DL,KOSPI,기타금융,1314051396200.0
25,001880,DL건설,KOSPI,건설업,809355522800.0
26,000215,DL우,KOSPI,기타금융,74104754250.0
27,375500,DL이앤씨,KOSPI,건설업,2458559726000.0
28,37550K,DL이앤씨우,KOSPI,건설업,160232483000.0
29,004840,DRB동일,KOSPI,기타금융,135125400000.0
30,155660,DSR,KOSPI,철강금속,98720000000.0
31,069730,DSR제강,KOSPI,철강금속,84240000000.0
32,017940,E1,KOSPI,유통업,308014000000.0
33,365550,ESR켄달스퀘어리츠,KOSPI,서비스업,876745080000.0
34,007700,F&F,KOSPI,섬유의복,2363900000000.0
35,114090,GKL,KOSPI,서비스업,998969070500.0
36,078930,GS,KOSPI,기타금융,3614408204200.0
37,006360,GS건설,KOSPI,건설업,3885559950600.0
38,001250,GS글로벌,KOSPI,유통업,213762448760.0
39,007070,GS리테일,KOSPI,유통업,2929850000000.0
40,078935,GS우,KOSPI,기타금융,58899258000.0
41,012630,HDC,KOSPI,기타금융,749758598550.0
42,039570,HDC아이콘트롤스,KOSPI,건설업,175299000000.0
43,089470,HDC현대EP,KOSPI,화학,200970000000.0
44,294870,HDC현대산업개발,KOSPI,건설업,1917903303000.0
45,011200,HMM,KOSPI,운수창고업,10168348680450.0
46,082740,HSD엔진,KOSPI,기계,361334855800.0
47,003560,IHQ,KOSPI,서비스업,352428152680.0
48,175330,JB금융지주,KOSPI,기타금융,1304026758280.0
49,234080,JW생명과학,KOSPI,의약품,304023436800.0
50,001060,JW중외제약,KOSPI,의약품,637581809600.0
51,001067,JW중외제약2우B,KOSPI,의약품,6046820000.0
52,001065,JW중외제약우,KOSPI,의약품,6469364700.0
53,096760,JW홀딩스,KOSPI,기타금융,326806644050.0
54,105560,KB금융,KOSPI,기타금융,21871496592000.0
55,002380,KCC,KOSPI,화학,2417120112000.0
56,009070,KCTC,KOSPI,운수창고업,184200000000.0
57,009440,KC그린홀딩스,KOSPI,기타금융,112399249800.0
58,119650,KC코트렐,KOSPI,기계,119600000000.0
59,092220,KEC,KOSPI,전기전자,270760100800.0
60,016380,KG동부제철,KOSPI,철강금속,1560138793200.0
61,016385,KG동부제철우,KOSPI,철강금속,6459585000.0
62,001390,KG케미칼,KOSPI,화학,381317640000.0
63,001940,KISCO홀딩스,KOSPI,철강금속,325184288000.0
64,025000,KPX케미칼,KOSPI,화학,315084000000.0
65,092230,KPX홀딩스,KOSPI,화학,265730233400.0
66,000040,KR모터스,KOSPI,운수장비,135073002040.0
67,044450,KSS해운,KOSPI,운수창고업,251566798000.0
68,030200,KT,KOSPI,통신업,7298075033600.0
69,033780,KT&G,KOSPI,기타제조업,11203067755200.0
70,030210,KTB투자증권,KOSPI,증권,379375638680.0
71,058850,KTcs,KOSPI,서비스업,127628150000.0
72,058860,KTis,KOSPI,서비스업,105102040000.0
73,093050,LF,KOSPI,섬유의복,552636000000.0
74,003550,LG,KOSPI,기타금융,15650931781700.0
75,034220,LG디스플레이,KOSPI,전기전자,9088518780000.0
76,001120,LG상사,KOSPI,유통업,1197684000000.0
77,051900,LG생활건강,KOSPI,화학,24458096502000.0
78,051905,LG생활건강우,KOSPI,화학,1436192748000.0
79,003555,LG우,KOSPI,기타금융,238325276300.0
80,032640,LG유플러스,KOSPI,통신업,5544964284700.0
81,011070,LG이노텍,KOSPI,전기전자,4981926023500.0
82,066570,LG전자,KOSPI,전기전자,25938178519000.0
83,066575,LG전자우,KOSPI,전기전자,1259733213600.0
84,108670,LG하우시스,KOSPI,화학,780187290000.0
85,108675,LG하우시스우,KOSPI,화학,40054404000.0
86,037560,LG헬로비전,KOSPI,서비스업,376778998225.0
87,051910,LG화학,KOSPI,화학,57320982516000.0
88,051915,LG화학우,KOSPI,화학,2948654800000.0
89,079550,LIG넥스원,KOSPI,기계,946000000000.0
90,006260,LS,KOSPI,기타금융,2118760000000.0
91,010120,LS ELECTRIC,KOSPI,전기전자,1830000000000.0
92,000680,LS네트웍스,KOSPI,유통업,231286851960.0
93,229640,LS전선아시아,KOSPI,기타금융,246530275950.0
94,023150,MH에탄올,KOSPI,음식료품,66701875040.0
95,035420,NAVER,KOSPI,서비스업,62995011982500.0
96,181710,NHN,KOSPI,서비스업,1439985840000.0
97,005940,NH투자증권,KOSPI,증권,3376906644000.0
98,005945,NH투자증권우,KOSPI,증권,188143550960.0
99,338100,NH프라임리츠,KOSPI,서비스업,81917400000.0
100,034310,NICE,KOSPI,서비스업,664834365000.0
101,008260,NI스틸,KOSPI,철강금속,113542464490.0
102,004250,NPC,KOSPI,화학,167810400000.0
103,004255,NPC우,KOSPI,화학,12988800000.0
104,010060,OCI,KOSPI,화학,2861924520000.0
105,005490,POSCO,KOSPI,철강금속,28597281880000.0
106,010950,S-Oil,KOSPI,화학,8882782288800.0
107,010955,S-Oil우,KOSPI,화학,178372462450.0
108,034120,SBS,KOSPI,서비스업,406119949500.0
109,101060,SBS미디어홀딩스,KOSPI,서비스업,292383037100.0
110,005090,SGC에너지,KOSPI,전기가스업,595886362400.0
111,004060,SG세계물산,KOSPI,유통업,159713293440.0
112,001380,SG충방,KOSPI,운수장비,198741512060.0
113,002360,SH에너지화학,KOSPI,화학,112245067300.0
114,009160,SIMPAC,KOSPI,기계,229330453580.0
115,123700,SJM,KOSPI,운수장비,67647232830.0
116,025530,SJM홀딩스,KOSPI,유통업,57047910560.0
117,034730,SK,KOSPI,기타금융,20615567021000.0
118,011790,SKC,KOSPI,화학,5169022677000.0
119,018670,SK가스,KOSPI,유통업,950715132000.0
120,001740,SK네트웍스,KOSPI,유통업,1374959564380.0
121,001745,SK네트웍스우,KOSPI,유통업,13239992000.0
122,006120,SK디스커버리,KOSPI,기타금융,1113714517500.0
123,006125,SK디스커버리우,KOSPI,기타금융,57123032750.0
124,210980,SK디앤디,KOSPI,서비스업,704535084400.0
125,068400,SK렌터카,KOSPI,서비스업,503594196000.0
126,302440,SK바이오사이언스,KOSPI,의약품,9983250000000.0
127,326030,SK바이오팜,KOSPI,서비스업,8536144250000.0
128,03473K,SK우,KOSPI,기타금융,148610437500.0
129,096770,SK이노베이션,KOSPI,화학,22006804232000.0
130,096775,SK이노베이션우,KOSPI,화학,220971402000.0
131,001510,SK증권,KOSPI,증권,500945581260.0
132,001515,SK증권우,KOSPI,증권,20971075040.0
133,285130,SK케미칼,KOSPI,화학,3052762960000.0
134,28513K,SK케미칼우,KOSPI,화학,165559045000.0
135,017670,SK텔레콤,KOSPI,통신업,22326189091500.0
136,000660,SK하이닉스,KOSPI,전기전자,101920331100000.0
137,064960,SNT모티브,KOSPI,운수장비,877388160000.0
138,100840,SNT에너지,KOSPI,기계,136246804650.0
139,003570,SNT중공업,KOSPI,운수장비,244407322950.0
140,036530,SNT홀딩스,KOSPI,기타금융,295915530900.0
141,005610,SPC삼립,KOSPI,음식료품,637683765100.0
142,011810,STX,KOSPI,유통업,120334102200.0
143,077970,STX엔진,KOSPI,기계,192814615520.0
144,071970,STX중공업,KOSPI,기계,119562588840.0
145,084870,TBH글로벌,KOSPI,섬유의복,41817922095.0
146,002710,TCC스틸,KOSPI,철강금속,110055000000.0
147,024070,WISCOM,KOSPI,화학,60845958860.0
148,037270,YG PLUS,KOSPI,서비스업,361380570000.0
149,000500,가온전선,KOSPI,전기전자,116281698650.0
150,000860,강남제비스코,KOSPI,화학,198250000000.0
151,035250,강원랜드,KOSPI,서비스업,5337815475000.0
152,011420,갤럭시아에스엠,KOSPI,서비스업,48900618100.0
153,002100,경농,KOSPI,화학,293923212500.0
154,009450,경동나비엔,KOSPI,전기전자,692480757000.0
155,267290,경동도시가스,KOSPI,전기가스업,119381971500.0
156,012320,경동인베스트,KOSPI,기타금융,92590650450.0
157,000050,경방,KOSPI,유통업,357769273500.0
158,214390,경보제약,KOSPI,의약품,298835750000.0
159,012610,경인양행,KOSPI,화학,286739645800.0
160,009140,경인전자,KOSPI,전기전자,47516609250.0
161,013580,계룡건설,KOSPI,건설업,308116291500.0
162,012200,계양전기,KOSPI,기계,145396000000.0
163,012205,계양전기우,KOSPI,기계,9982000000.0
164,002140,고려산업,KOSPI,음식료품,106740739000.0
165,010130,고려아연,KOSPI,철강금속,7774440000000.0
166,002240,고려제강,KOSPI,철강금속,593400000000.0
167,009290,광동제약,KOSPI,의약품,461827697310.0
168,017040,광명전기,KOSPI,전기전자,110510918250.0
169,017900,광전자,KOSPI,전기전자,137326718310.0
170,037710,광주신세계,KOSPI,유통업,273600000000.0
171,030610,교보증권,KOSPI,증권,541148087520.0
172,339770,교촌에프앤비,KOSPI,유통업,458429609000.0
173,007690,국도화학,KOSPI,화학,424756029600.0
174,005320,국동,KOSPI,유통업,166343124950.0
175,001140,국보,KOSPI,운수창고업,108005391170.0
176,002720,국제약품,KOSPI,의약품,143606870500.0
177,083420,그린케미칼,KOSPI,화학,363600000000.0
178,014530,극동유화,KOSPI,화학,193525281000.0
179,014280,금강공업,KOSPI,철강금속,185447468070.0
180,014285,금강공업우,KOSPI,철강금속,7845337500.0
181,008870,금비,KOSPI,비금속광물,72000000000.0
182,001570,금양,KOSPI,화학,222818421920.0
183,002990,금호산업,KOSPI,건설업,366339240000.0
184,002995,금호산업우,KOSPI,건설업,9337898700.0
185,011780,금호석유,KOSPI,화학,7738793514000.0
186,011785,금호석유우,KOSPI,화학,322001259000.0
187,214330,금호에이치티,KOSPI,운수장비,280577160640.0
188,001210,금호전기,KOSPI,전기전자,31691913900.0
189,073240,금호타이어,KOSPI,화학,1082971281990.0
190,092440,기신정기,KOSPI,기계,166148000000.0
191,000270,기아,KOSPI,운수장비,34293739156200.0
192,024110,기업은행,KOSPI,은행,6766165537600.0
193,013700,까뮤이앤씨,KOSPI,건설업,125297577000.0
194,004540,깨끗한나라,KOSPI,종이목재,281912046010.0
195,004545,깨끗한나라우,KOSPI,종이목재,13328224000.0
196,001260,남광토건,KOSPI,건설업,150873630350.0
197,008350,남선알미늄,KOSPI,철강금속,418129646550.0
198,008355,남선알미우,KOSPI,철강금속,10375893000.0
199,004270,남성,KOSPI,유통업,148831977600.0
200,003920,남양유업,KOSPI,음식료품,236160000000.0
201,003925,남양유업우,KOSPI,음식료품,29332512000.0
202,025860,남해화학,KOSPI,화학,453071048160.0
203,005720,넥센,KOSPI,화학,262097767415.0
204,005725,넥센우,KOSPI,화학,11305884000.0
205,002350,넥센타이어,KOSPI,화학,757902725520.0
206,002355,넥센타이어1우B,KOSPI,화학,19760000000.0
207,003580,넥스트사이언스,KOSPI,광업,281902168800.0
208,251270,넷마블,KOSPI,서비스업,11301140771000.0
209,090350,노루페인트,KOSPI,화학,268000000000.0
210,090355,노루페인트우,KOSPI,화학,7271078200.0
211,000320,노루홀딩스,KOSPI,기타금융,188734344200.0
212,000325,노루홀딩스우,KOSPI,기타금융,3390075000.0
213,006280,녹십자,KOSPI,의약품,4014325803000.0
214,005250,녹십자홀딩스,KOSPI,서비스업,1681258507500.0
215,005257,녹십자홀딩스2우,KOSPI,서비스업,78677070000.0
216,004370,농심,KOSPI,음식료품,1785255427000.0
217,072710,농심홀딩스,KOSPI,기타금융,359892504000.0
218,058730,다스코,KOSPI,기계,79002000000.0
219,023590,다우기술,KOSPI,서비스업,1283185246200.0
220,019680,대교,KOSPI,서비스업,375233625500.0
221,019685,대교우B,KOSPI,서비스업,54395572000.0
222,006370,대구백화점,KOSPI,유통업,115250157150.0
223,008060,대덕,KOSPI,기타금융,239942262000.0
224,00806K,대덕1우,KOSPI,기타금융,10559629470.0
225,353200,대덕전자,KOSPI,전기전자,701720335000.0
226,35320K,대덕전자1우,KOSPI,전기전자,22422053300.0
227,000490,대동공업,KOSPI,기계,277620057000.0
228,008110,대동전자,KOSPI,전기전자,73852746880.0
229,005750,대림B&Co,KOSPI,비금속광물,123708020800.0
230,006570,대림통상,KOSPI,기계,63792750000.0
231,001680,대상,KOSPI,음식료품,914707860000.0
232,001685,대상우,KOSPI,음식료품,26102748150.0
233,084690,대상홀딩스,KOSPI,기타금융,391095410400.0
234,084695,대상홀딩스우,KOSPI,기타금융,11007458100.0
235,128820,대성산업,KOSPI,유통업,208761730970.0
236,117580,대성에너지,KOSPI,전기가스업,152625000000.0
237,016710,대성홀딩스,KOSPI,서비스업,484292715900.0
238,003540,대신증권,KOSPI,증권,852993120000.0
239,003547,대신증권2우B,KOSPI,증권,137500000000.0
240,003545,대신증권우,KOSPI,증권,365300000000.0
241,009190,대양금속,KOSPI,철강금속,123585625020.0
242,014160,대영포장,KOSPI,종이목재,331145347195.0
243,047040,대우건설,KOSPI,건설업,2830390164780.0
244,009320,대우부품,KOSPI,운수장비,120545328750.0
245,042660,대우조선해양,KOSPI,운수장비,3014867798900.0
246,003090,대웅,KOSPI,기타금융,1918685340000.0
247,069620,대웅제약,KOSPI,의약품,1517841325000.0
248,000430,대원강업,KOSPI,운수장비,273420000000.0
249,006340,대원전선,KOSPI,전기전자,106880535335.0
250,006345,대원전선우,KOSPI,전기전자,6631636000.0
251,003220,대원제약,KOSPI,의약품,349148338350.0
252,024890,대원화성,KOSPI,화학,125191176320.0
253,002880,대유에이텍,KOSPI,운수장비,118688650015.0
254,000300,대유플러스,KOSPI,전기전자,99446486172.0
255,012800,대창,KOSPI,철강금속,169521328140.0
256,015230,대창단조,KOSPI,운수장비,111145974700.0
257,001070,대한방직,KOSPI,섬유의복,220745000000.0
258,006650,대한유화,KOSPI,화학,1963000000000.0
259,001440,대한전선,KOSPI,전기전자,1049179436025.0
260,084010,대한제강,KOSPI,철강금속,446105885400.0
261,001790,대한제당,KOSPI,음식료품,326944034100.0
262,001795,대한제당우,KOSPI,음식료품,22203453000.0
263,001130,대한제분,KOSPI,음식료품,260260000000.0
264,003490,대한항공,KOSPI,운수창고업,9391162275000.0
265,003495,대한항공우,KOSPI,운수창고업,44098521800.0
266,005880,대한해운,KOSPI,운수창고업,718157004600.0
267,003830,대한화섬,KOSPI,화학,179280000000.0
268,016090,대현,KOSPI,섬유의복,106056132450.0
269,069460,대호에이엘,KOSPI,철강금속,67908648640.0
270,192080,더블유게임즈,KOSPI,서비스업,1273352988600.0
271,012510,더존비즈온,KOSPI,서비스업,2649542437500.0
272,004830,덕성,KOSPI,화학,425712000000.0
273,004835,덕성우,KOSPI,화학,52548000000.0
274,024900,덕양산업,KOSPI,운수장비,103882286200.0
275,145720,덴티움,KOSPI,의료정밀,721687716000.0
276,002150,도화엔지니어링,KOSPI,서비스업,310224000000.0
277,001230,동국제강,KOSPI,철강금속,1660529623800.0
278,023450,동남합성,KOSPI,화학,200716000000.0
279,004140,동방,KOSPI,운수창고업,247025513880.0
280,007590,동방아그로,KOSPI,화학,96684796700.0
281,005960,동부건설,KOSPI,건설업,308807135200.0
282,005965,동부건설우,KOSPI,건설업,5677159800.0
283,026960,동서,KOSPI,유통업,3160490000000.0
284,002210,동성제약,KOSPI,의약품,310601543000.0
285,102260,동성코퍼레이션,KOSPI,서비스업,258678910560.0
286,005190,동성화학,KOSPI,화학,95506595600.0
287,000640,동아쏘시오홀딩스,KOSPI,기타금융,677088060000.0
288,170900,동아에스티,KOSPI,의약품,705907364800.0
289,028100,동아지질,KOSPI,건설업,207575000000.0
290,282690,동아타이어,KOSPI,화학,159989624750.0
291,001520,동양,KOSPI,비금속광물,348478731980.0
292,001527,동양2우B,KOSPI,비금속광물,3702828000.0
293,001529,동양3우B,KOSPI,비금속광물,2139869700.0
294,084670,동양고속,KOSPI,운수창고업,68769763750.0
295,002900,동양물산,KOSPI,기계,231323084850.0
296,082640,동양생명,KOSPI,보험,718852496175.0
297,001525,동양우,KOSPI,비금속광물,4101733840.0
298,008970,동양철관,KOSPI,철강금속,168222685350.0
299,092780,동양피스톤,KOSPI,운수장비,73743376000.0
300,049770,동원F&B,KOSPI,음식료품,750599618000.0
301,018500,동원금속,KOSPI,운수장비,52131750295.0
302,006040,동원산업,KOSPI,"농업, 임업 및 어업",943314916500.0
303,030720,동원수산,KOSPI,"농업, 임업 및 어업",43652690900.0
304,014820,동원시스템즈,KOSPI,화학,1222002974700.0
305,014825,동원시스템즈우,KOSPI,화학,9446744800.0
306,163560,동일고무벨트,KOSPI,화학,129675000000.0
307,004890,동일산업,KOSPI,철강금속,196927458000.0
308,002690,동일제강,KOSPI,철강금속,53250000000.0
309,000020,동화약품,KOSPI,의약품,420368623500.0
310,000150,두산,KOSPI,서비스업,817929832500.0
311,000157,두산2우B,KOSPI,서비스업,51528292600.0
312,241560,두산밥캣,KOSPI,기계,4195427597100.0
313,000155,두산우,KOSPI,서비스업,158659541400.0
314,042670,두산인프라코어,KOSPI,기계,2349967833400.0
315,034020,두산중공업,KOSPI,기계,4982677805700.0
316,336260,두산퓨얼셀,KOSPI,전기전자,3412223124600.0
317,33626K,두산퓨얼셀1우,KOSPI,전기전자,205808680000.0
318,33626L,두산퓨얼셀2우B,KOSPI,전기전자,55694495000.0
319,016740,두올,KOSPI,운수장비,140746736000.0
320,192650,드림텍,KOSPI,전기전자,665735217800.0
321,024090,디씨엠,KOSPI,철강금속,236340000000.0
322,003160,디아이,KOSPI,의료정밀,234966016100.0
323,092200,디아이씨,KOSPI,운수장비,123860092265.0
324,013570,디와이,KOSPI,기타금융,154759442040.0
325,210540,디와이파워,KOSPI,기계,227459184800.0
326,007340,디티알오토모티브,KOSPI,전기전자,308814754500.0
327,026890,디피씨,KOSPI,전기전자,779381872500.0
328,115390,락앤락,KOSPI,화학,792464188100.0
329,032350,롯데관광개발,KOSPI,서비스업,1337020276600.0
330,330590,롯데리츠,KOSPI,서비스업,1278016329840.0
331,000400,롯데손해보험,KOSPI,보험,566363784000.0
332,023530,롯데쇼핑,KOSPI,유통업,3578527507500.0
333,004000,롯데정밀화학,KOSPI,화학,1615080000000.0
334,286940,롯데정보통신,KOSPI,서비스업,594298376600.0
335,280360,롯데제과,KOSPI,음식료품,888715304500.0
336,004990,롯데지주,KOSPI,기타금융,3509213977650.0
337,00499K,롯데지주우,KOSPI,기타금융,59553666900.0
338,005300,롯데칠성,KOSPI,음식료품,1189203797500.0
339,005305,롯데칠성우,KOSPI,음식료품,51480584000.0
340,011170,롯데케미칼,KOSPI,화학,10042697767000.0
341,002270,롯데푸드,KOSPI,음식료품,421055640000.0
342,071840,롯데하이마트,KOSPI,유통업,956112336000.0
343,027740,마니커,KOSPI,음식료품,144289575838.0
344,204320,만도,KOSPI,운수장비,3080387072000.0
345,001080,만호제강,KOSPI,철강금속,85905000000.0
346,088980,맥쿼리인프라,KOSPI,기타금융,4391871323000.0
347,094800,맵스리얼티1,KOSPI,기타금융,408006884745.0
348,138040,메리츠금융지주,KOSPI,기타금융,2144180704000.0
349,008560,메리츠증권,KOSPI,증권,3109423944200.0
350,000060,메리츠화재,KOSPI,보험,2237593750000.0
351,090370,메타랩스,KOSPI,섬유의복,78975521880.0
352,017180,명문제약,KOSPI,의약품,179953306200.0
353,009900,명신산업,KOSPI,운수장비,1094919372000.0
354,012690,모나리자,KOSPI,종이목재,194924789150.0
355,005360,모나미,KOSPI,유통업,109793353670.0
356,204210,모두투어리츠,KOSPI,서비스업,27941729550.0
357,009680,모토닉,KOSPI,운수장비,410850000000.0
358,009580,무림P&P,KOSPI,종이목재,299991638440.0
359,009200,무림페이퍼,KOSPI,종이목재,117546300750.0
360,033920,무학,KOSPI,음식료품,218880000000.0
361,008420,문배철강,KOSPI,철강금속,97186613700.0
362,025560,미래산업,KOSPI,의료정밀,62334182860.0
363,007120,미래아이앤지,KOSPI,서비스업,69921439920.0
364,357250,미래에셋맵스리츠,KOSPI,서비스업,98892000000.0
365,085620,미래에셋생명,KOSPI,보험,715145403560.0
366,006800,미래에셋증권,KOSPI,증권,6607290643200.0
367,00680K,미래에셋증권2우B,KOSPI,증권,662900000000.0
368,006805,미래에셋증권우,KOSPI,증권,83750712500.0
369,002840,미원상사,KOSPI,화학,1098370000000.0
370,268280,미원에스씨,KOSPI,화학,933300000000.0
371,107590,미원홀딩스,KOSPI,기타금융,290000000000.0
372,134380,미원화학,KOSPI,화학,186497926400.0
373,003650,미창석유,KOSPI,화학,140043596000.0
374,155900,바다로19호,KOSPI,서비스업,39444010380.0
375,003610,방림,KOSPI,섬유의복,104304231850.0
376,001340,백광산업,KOSPI,화학,242110213730.0
377,035150,백산,KOSPI,화학,250470000000.0
378,002410,범양건영,KOSPI,건설업,102183605930.0
379,096300,베트남개발1,KOSPI,기타금융,31528768319.0
380,007210,벽산,KOSPI,비금속광물,292408400000.0
381,002760,보락,KOSPI,화학,135074500000.0
382,003850,보령제약,KOSPI,의약품,1120580000000.0
383,000890,보해양조,KOSPI,음식료품,200812573500.0
384,003000,부광약품,KOSPI,의약품,1598918602500.0
385,001270,부국증권,KOSPI,증권,257691667100.0
386,001275,부국증권우,KOSPI,증권,64050000000.0
387,026940,부국철강,KOSPI,철강금속,93300000000.0
388,015350,부산가스,KOSPI,전기가스업,632500000000.0
389,011390,부산산업,KOSPI,비금속광물,139392000000.0
390,005030,부산주공,KOSPI,운수장비,36895336533.0
391,002070,비비안,KOSPI,섬유의복,104597412550.0
392,100220,비상교육,KOSPI,서비스업,92926698150.0
393,030790,비케이탑스,KOSPI,서비스업,151626655950.0
394,352820,빅히트,KOSPI,서비스업,9190930080000.0
395,005180,빙그레,KOSPI,음식료품,615702562500.0
396,003960,사조대림,KOSPI,음식료품,170917309550.0
397,008040,사조동아원,KOSPI,음식료품,193368102000.0
398,007160,사조산업,KOSPI,"농업, 임업 및 어업",267000000000.0
399,014710,사조씨푸드,KOSPI,음식료품,123456953310.0
400,006090,사조오양,KOSPI,음식료품,107419224600.0
401,001470,삼부토건,KOSPI,건설업,406449517440.0
402,006400,삼성SDI,KOSPI,전기전자,45590883390000.0
403,006405,삼성SDI우,KOSPI,전기전자,742614264000.0
404,006660,삼성공조,KOSPI,운수장비,82075771400.0
405,028260,삼성물산,KOSPI,유통업,24108433449000.0
406,02826K,삼성물산우B,KOSPI,유통업,198545850000.0
407,207940,삼성바이오로직스,KOSPI,의약품,50947050000000.0
408,032830,삼성생명,KOSPI,보험,15340000000000.0
409,018260,삼성에스디에스,KOSPI,서비스업,14508337500000.0
410,028050,삼성엔지니어링,KOSPI,서비스업,2734200000000.0
411,009150,삼성전기,KOSPI,전기전자,14341189632000.0
412,009155,삼성전기우,KOSPI,전기전자,337210144000.0
413,005930,삼성전자,KOSPI,전기전자,499073821180000.0
414,005935,삼성전자우,KOSPI,전기전자,61716502500000.0
415,001360,삼성제약,KOSPI,의약품,397073359980.0
416,010140,삼성중공업,KOSPI,운수장비,4737600000000.0
417,010145,삼성중공우,KOSPI,운수장비,38243385000.0
418,016360,삼성증권,KOSPI,증권,3732740000000.0
419,068290,삼성출판사,KOSPI,서비스업,530000000000.0
420,029780,삼성카드,KOSPI,기타금융,3985545850400.0
421,000810,삼성화재,KOSPI,보험,9001219030000.0
422,000815,삼성화재우,KOSPI,보험,477204000000.0
423,006110,삼아알미늄,KOSPI,철강금속,101200000000.0
424,145990,삼양사,KOSPI,음식료품,586835248100.0
425,145995,삼양사우,KOSPI,음식료품,15524436500.0
426,003230,삼양식품,KOSPI,음식료품,677971350000.0
427,002170,삼양통상,KOSPI,기타제조업,230100000000.0
428,272550,삼양패키징,KOSPI,화학,362350002000.0
429,000070,삼양홀딩스,KOSPI,기타금융,785343650700.0
430,000075,삼양홀딩스우,KOSPI,기타금융,18942813400.0
431,002810,삼영무역,KOSPI,유통업,291777778400.0
432,005680,삼영전자,KOSPI,전기전자,239000000000.0
433,003720,삼영화학,KOSPI,화학,99450000000.0
434,023000,삼원강재,KOSPI,운수장비,152000000000.0
435,004380,삼익THK,KOSPI,기계,279300000000.0
436,002450,삼익악기,KOSPI,기타제조업,151186628050.0
437,004440,삼일씨엔에스,KOSPI,비금속광물,212623514900.0
438,000520,삼일제약,KOSPI,의약품,133228430400.0
439,009770,삼정펄프,KOSPI,종이목재,79249080700.0
440,005500,삼진제약,KOSPI,의약품,350280000000.0
441,004690,삼천리,KOSPI,전기가스업,323185492500.0
442,010960,삼호개발,KOSPI,건설업,133500000000.0
443,004450,삼화왕관,KOSPI,기계,84128499950.0
444,009470,삼화전기,KOSPI,전기전자,209658094000.0
445,011230,삼화전자,KOSPI,전기전자,44341665600.0
446,001820,삼화콘덴서,KOSPI,전기전자,703741500000.0
447,000390,삼화페인트,KOSPI,화학,397549049100.0
448,001290,상상인증권,KOSPI,증권,137435064910.0
449,041650,상신브레이크,KOSPI,운수장비,91253662500.0
450,075180,새론오토모티브,KOSPI,운수장비,115200000000.0
451,007540,샘표,KOSPI,기타금융,154718040000.0
452,248170,샘표식품,KOSPI,음식료품,222703942500.0
453,007860,서연,KOSPI,기타금융,478988817600.0
454,200880,서연이화,KOSPI,운수장비,263256976380.0
455,017390,서울가스,KOSPI,전기가스업,454500000000.0
456,004410,서울식품,KOSPI,음식료품,140727842640.0
457,004415,서울식품우,KOSPI,음식료품,11500665000.0
458,021050,서원,KOSPI,철강금속,113939016000.0
459,008490,서흥,KOSPI,화학,592338585600.0
460,007610,선도전기,KOSPI,전기전자,67410000000.0
461,136490,선진,KOSPI,음식료품,389985505600.0
462,002820,선창산업,KOSPI,종이목재,70100418840.0
463,014910,성문전자,KOSPI,전기전자,44527468245.0
464,014915,성문전자우,KOSPI,전기전자,5100000000.0
465,003080,성보화학,KOSPI,화학,108308200000.0
466,004980,성신양회,KOSPI,비금속광물,267225195700.0
467,004985,성신양회우,KOSPI,비금속광물,11365715250.0
468,011300,성안,KOSPI,섬유의복,44747135820.0
469,000180,성창기업지주,KOSPI,서비스업,177866580000.0
470,002420,세기상사,KOSPI,서비스업,25107667200.0
471,004360,세방,KOSPI,운수창고업,248116666500.0
472,004365,세방우,KOSPI,운수창고업,26931525000.0
473,004490,세방전지,KOSPI,전기전자,1083600000000.0
474,001430,세아베스틸,KOSPI,철강금속,704690638350.0
475,306200,세아제강,KOSPI,철강금속,265761310000.0
476,003030,세아제강지주,KOSPI,기타금융,239387774600.0
477,019440,세아특수강,KOSPI,철강금속,125550500000.0
478,058650,세아홀딩스,KOSPI,철강금속,346800000000.0
479,013000,세우글로벌,KOSPI,유통업,70901426570.0
480,091090,세원셀론텍,KOSPI,기계,126886668530.0
481,021820,세원정공,KOSPI,운수장비,80900000000.0
